Plot Rep Block Genotype Lat Loc Year Environment EV_V4 EV_V6 PH_V4 PH_V6 PH_final LO TILL FF MF
9492 1 950 F03802 48 GOL 2017 2017.GOL 8 8 99.4 134.4 184.4 NA NA NA NA
9493 1 950 DH_PE0270 48 GOL 2017 2017.GOL 8 8 85.4 114.4 117.2 NA NA NA NA
9494 1 950 DH_KE0249 48 GOL 2017 2017.GOL 5 5 60.6 96 128.2 NA NA NA NA
9495 1 950 DH_PE0073 48 GOL 2017 2017.GOL 5 5 49 82.6 51.2 NA NA NA NA
9496 1 950 DH_PE0504 48 GOL 2017 2017.GOL 7 7 82.6 118.6 124.2 NA NA NA NA
9497 1 950 DH_KE0338 48 GOL 2017 2017.GOL 6 7 75 110.2 127.4 NA NA NA NA
9498 1 950 DH_PE0042 48 GOL 2017 2017.GOL 6 5 73.6 90.4 75 NA NA NA NA
9499 1 950 DH_PE0268 48 GOL 2017 2017.GOL 6 6 85.4 115.4 94.8 NA NA NA NA
9501 2 951 DH_PE0212 48 GOL 2017 2017.GOL 6 7 86.4 122.2 124 NA NA NA NA
9503 2 951 DH_PE0440 48 GOL 2017 2017.GOL 6 6 71.4 103.6 118 NA NA NA NA
9504 2 951 DH_KE0189 48 GOL 2017 2017.GOL 6 7 72 108 133 NA NA NA NA
9505 2 951 DH_PE0263 48 GOL 2017 2017.GOL 7 7 78.2 115.6 134 NA NA NA NA
9506 2 951 UH006 48 GOL 2017 2017.GOL 7 7 81.4 118.2 136 NA NA NA NA
9507 2 951 DH_KE0249 48 GOL 2017 2017.GOL 5 6 60.6 105 139 NA NA NA NA
9508 2 951 DH_PE0532 48 GOL 2017 2017.GOL 5 5 57.4 74.4 74 NA NA NA NA
9509 2 951 DH_KE0378 48 GOL 2017 2017.GOL 6 7 84.2 128.8 141 NA NA NA NA
9511 2 952 DH_PE0195 48 GOL 2017 2017.GOL 5 6 75.4 105.6 116 NA NA NA NA
9512 2 952 DH_PE0099 48 GOL 2017 2017.GOL 5 5 58.2 87 60 NA NA NA NA
9514 2 952 DH_KE0144 48 GOL 2017 2017.GOL 6 6 68.4 97.6 116 NA NA NA NA
9515 2 952 DH_PE0288 48 GOL 2017 2017.GOL 6 6 60.6 96.6 128 NA NA NA NA
9516 2 952 DH_PE0324 48 GOL 2017 2017.GOL 7 7 78.6 116 145 NA NA NA NA
9517 2 952 DH_PE0042 48 GOL 2017 2017.GOL 6 6 77.2 99.4 110 NA NA NA NA
9518 2 952 DH_KE0135 48 GOL 2017 2017.GOL 5 5 56 84 93 NA NA NA NA
9519 2 952 DH_KE0242 48 GOL 2017 2017.GOL 5 6 59.8 92.4 124 NA NA NA NA
9520 2 952 DH_PE0306 48 GOL 2017 2017.GOL 7 7 73.4 109.4 120 NA NA NA NA
9521 2 953 DH_PE0096 48 GOL 2017 2017.GOL 5 6 59.2 103.2 117 NA NA NA NA
9524 2 953 DH_KE0193 48 GOL 2017 2017.GOL 5 4 49.8 70 63 NA NA NA NA
9527 2 953 DH_PE0268 48 GOL 2017 2017.GOL 7 7 83.2 123.8 146 NA NA NA NA
9528 2 953 DH_KE0572 48 GOL 2017 2017.GOL 6 7 68.4 111 107 NA NA NA NA
9529 2 953 DH_PE0113 48 GOL 2017 2017.GOL 5 4 55.6 73.6 75 NA NA NA NA
9530 2 953 DH_KE0481 48 GOL 2017 2017.GOL 5 6 64.2 103 129 NA NA NA NA
9531 2 954 DH_PE0291 48 GOL 2017 2017.GOL 6 7 87 125.8 145 NA NA NA NA
9532 2 954 DH_PE0100 48 GOL 2017 2017.GOL 5 5 65.6 87.8 76 NA NA NA NA
9533 2 954 UH007 48 GOL 2017 2017.GOL 7 7 77.4 126.6 156 NA NA NA NA
9534 2 954 DH_KE0092 48 GOL 2017 2017.GOL 6 7 67.2 100.4 129 NA NA NA NA
9535 2 954 DH_PE0319 48 GOL 2017 2017.GOL 6 6 69.8 114.2 146 NA NA NA NA
9536 2 954 DH_PE0161 48 GOL 2017 2017.GOL 6 7 75.4 122.6 165 NA NA NA NA
9537 2 954 DH_KE0338 48 GOL 2017 2017.GOL 5 6 56.6 98.2 146 NA NA NA NA
9538 2 954 DH_KE0633 48 GOL 2017 2017.GOL 5 7 60.6 108.6 141 NA NA NA NA
9539 2 954 DH_KE0006 48 GOL 2017 2017.GOL 5 6 49 90.2 128 NA NA NA NA
9540 2 954 DH_PE0003 48 GOL 2017 2017.GOL 6 7 64.8 115.2 133 NA NA NA NA
9541 2 955 DH_PE0198 48 GOL 2017 2017.GOL 7 7 75.2 113.4 129 NA NA NA NA
9542 2 955 DH_PE0253 48 GOL 2017 2017.GOL 5 6 60 85.2 81 NA NA NA NA
9543 2 955 DH_KE0532 48 GOL 2017 2017.GOL 6 7 72 111.6 137 NA NA NA NA
9544 2 955 DH_KE0311 48 GOL 2017 2017.GOL 7 7 69.6 119 154 NA NA NA NA
9545 2 955 DH_KE0020 48 GOL 2017 2017.GOL 4 5 57 80.2 81 NA NA NA NA
9546 2 955 DH_KE0382 48 GOL 2017 2017.GOL 5 6 56.4 99.2 114 NA NA NA NA
9547 2 955 DH_PE0082 48 GOL 2017 2017.GOL 6 6 66.2 95.2 101 NA NA NA NA
9548 2 955 DH_KE0416 48 GOL 2017 2017.GOL 6 6 62 100.2 115 NA NA NA NA
9550 2 955 DH_PE0221 48 GOL 2017 2017.GOL 6 7 82.2 107.6 115 NA NA NA NA
9551 2 956 DH_PE0276 48 GOL 2017 2017.GOL 6 6 75.4 112.8 128 NA NA NA NA
9552 2 956 DH_KE0403 48 GOL 2017 2017.GOL 6 7 65 104 141 NA NA NA NA
9553 2 956 DH_KE0618 48 GOL 2017 2017.GOL 6 7 62.6 113.2 126 NA NA NA NA
9554 2 956 DH_PE0305 48 GOL 2017 2017.GOL 7 7 73.6 115.6 118 NA NA NA NA
9555 2 956 DH_PE0148 48 GOL 2017 2017.GOL 6 6 64 91.4 94 NA NA NA NA
9556 2 956 DH_KE0122 48 GOL 2017 2017.GOL 4 4 31.2 57.6 61 NA NA NA NA
9557 2 956 F03802 48 GOL 2017 2017.GOL 7 8 80.8 125.4 149 NA NA NA NA
9558 2 956 DH_PE0376 48 GOL 2017 2017.GOL 7 8 81.4 114.2 124 NA NA NA NA
9560 2 956 DH_PE0251 48 GOL 2017 2017.GOL 6 6 59.4 104 96 NA NA NA NA
9561 2 957 DH_PE0026 48 GOL 2017 2017.GOL 6 6 68.8 103.2 106 NA NA NA NA
9562 2 957 DH_PE0373 48 GOL 2017 2017.GOL 6 6 63.8 107 122 NA NA NA NA
9563 2 957 DH_KE0095 48 GOL 2017 2017.GOL 3 4 39.6 55.2 83 NA NA NA NA
9564 2 957 EC49A 48 GOL 2017 2017.GOL 6 7 72.6 119.8 152 NA NA NA NA
9565 2 957 DH_KE0181 48 GOL 2017 2017.GOL 4 5 51.2 70.8 82 NA NA NA NA
9566 2 957 DH_KE0185 48 GOL 2017 2017.GOL 5 5 54 88.4 99 NA NA NA NA
9567 2 957 DH_PE0504 48 GOL 2017 2017.GOL 7 7 80 111.6 133 NA NA NA NA
9568 2 957 DH_KE0005 48 GOL 2017 2017.GOL 7 7 77.6 107.6 132 NA NA NA NA
9569 2 957 DH_KE0239 48 GOL 2017 2017.GOL 5 5 63 82 113 NA NA NA NA
9570 2 957 DH_PE0018 48 GOL 2017 2017.GOL 6 5 64.8 87.6 76 NA NA NA NA
9571 2 958 DH_KE0462 48 GOL 2017 2017.GOL 5 6 65 101.6 128 NA NA NA NA
9572 2 958 DH_KE0199 48 GOL 2017 2017.GOL 6 7 63.4 101.8 135 NA NA NA NA
9573 2 958 DH_PE0197 48 GOL 2017 2017.GOL 6 6 68.2 94 98 NA NA NA NA
9574 2 958 DH_PE0064 48 GOL 2017 2017.GOL 6 6 63.2 98 91 NA NA NA NA
9575 2 958 DH_KE0148 48 GOL 2017 2017.GOL 6 6 69.2 98.4 110 NA NA NA NA
9576 2 958 DH_PE0032 48 GOL 2017 2017.GOL 4 5 50.6 78 67 NA NA NA NA
9577 2 958 DH_PE0073 48 GOL 2017 2017.GOL 4 5 44 90.2 86 NA NA NA NA
9578 2 958 DH_KE0413 48 GOL 2017 2017.GOL 6 6 68 102 127 NA NA NA NA
9579 2 958 DH_KE0102 48 GOL 2017 2017.GOL 5 6 56.2 91.6 125 NA NA NA NA
9580 2 958 DH_PE0231 48 GOL 2017 2017.GOL 6 6 73.8 101.2 83 NA NA NA NA
9581 2 959 DH_PE0129 48 GOL 2017 2017.GOL 4 4 49.4 62.4 74 NA NA NA NA
9582 2 959 DH_KE0086 48 GOL 2017 2017.GOL 6 7 61.4 95.8 125 NA NA NA NA
9583 2 959 F283 48 GOL 2017 2017.GOL 6 7 66.6 111.8 142 NA NA NA NA
9584 2 959 DH_KE0159 48 GOL 2017 2017.GOL 6 7 74.6 108 155 NA NA NA NA
9585 2 959 DH_KE0191 48 GOL 2017 2017.GOL 4 5 38.2 58.4 90 NA NA NA NA
9586 2 959 DH_KE0060 48 GOL 2017 2017.GOL 5 6 63.2 96.8 134 NA NA NA NA
9588 2 959 DH_PE0208 48 GOL 2017 2017.GOL 6 6 79.2 112.2 115 NA NA NA NA
9589 2 959 DH_KE0525 48 GOL 2017 2017.GOL 6 6 62.6 86.4 105 NA NA NA NA
9590 2 959 DH_PE0228 48 GOL 2017 2017.GOL 6 6 53.2 74 71 NA NA NA NA
9591 2 960 DH_KE0130 48 GOL 2017 2017.GOL 6 6 66 97.8 139 NA NA NA NA
9592 2 960 DK105 48 GOL 2017 2017.GOL 6 6 76 115.4 98 NA NA NA NA
9594 2 960 DH_KE0547 48 GOL 2017 2017.GOL 6 6 62.6 91.4 101 NA NA NA NA
9595 2 960 DH_PE0071 48 GOL 2017 2017.GOL 6 6 76.4 110.4 121 NA NA NA NA
9596 2 960 DH_PE0139 48 GOL 2017 2017.GOL 5 6 66 87.4 93 NA NA NA NA
9597 2 960 DH_PE0270 48 GOL 2017 2017.GOL 6 6 81.4 99 113 NA NA NA NA
9598 2 960 DH_PE0091 48 GOL 2017 2017.GOL 5 5 68.4 86.8 64 NA NA NA NA
9599 2 960 DH_KE0008 48 GOL 2017 2017.GOL 7 7 75.8 115 153 NA NA NA NA
9600 2 960 DH_KE0573 48 GOL 2017 2017.GOL 6 6 68.6 109.2 139 NA NA NA NA
9601 1 961 DH_PE0426 49 GOL 2017 2017.GOL 4 4 44 65.2 71 NA NA NA NA
9602 1 961 DH_KE0132 49 GOL 2017 2017.GOL 5 6 65 109 151 NA NA NA NA
9603 1 961 DH_PE0126 49 GOL 2017 2017.GOL 5 6 68.8 97.2 114.6 NA NA NA NA
9604 1 961 DH_KE0371 49 GOL 2017 2017.GOL 7 8 80.4 132 158 NA NA NA NA
9605 1 961 DH_KE0452 49 GOL 2017 2017.GOL 5 5 52.4 75.4 85 NA NA NA NA
9606 1 961 DH_PE0336 49 GOL 2017 2017.GOL 5 5 56 80.4 79 NA NA NA NA
9607 1 961 DH_PE0040 49 GOL 2017 2017.GOL 6 6 68.6 104 88 NA NA NA NA
9609 1 961 DH_PE0059 49 GOL 2017 2017.GOL 6 6 71.4 106.4 93 NA NA NA NA
9610 1 961 DH_PE0007 49 GOL 2017 2017.GOL 4 4 40.6 67 63 NA NA NA NA
9611 1 962 DH_KE0601 49 GOL 2017 2017.GOL 4 6 48.6 87.6 95 NA NA NA NA
9612 1 962 DH_KE0109 49 GOL 2017 2017.GOL 6 7 65.4 91.2 122 NA NA NA NA
9613 1 962 DH_KE0563 49 GOL 2017 2017.GOL 6 6 67 99.8 122 NA NA NA NA
9614 1 962 F7 49 GOL 2017 2017.GOL 7 6 72.4 110 117 NA NA NA NA
9615 1 962 DH_PE0298 49 GOL 2017 2017.GOL 7 7 80.8 106.4 115 NA NA NA NA
9616 1 962 DH_KE0098 49 GOL 2017 2017.GOL 7 7 77.4 111.2 138 NA NA NA NA
9617 1 962 DH_LL0144 49 GOL 2017 2017.GOL 7 7 81.8 118.2 149 NA NA NA NA
9618 1 962 DH_KE0553 49 GOL 2017 2017.GOL 5 6 62.8 93.8 91 NA NA NA NA
9619 1 962 DH_PE0023 49 GOL 2017 2017.GOL 7 6 74 107.8 87 NA NA NA NA
9620 1 962 DH_PE0482 49 GOL 2017 2017.GOL 5 6 70.6 108 96 NA NA NA NA
9621 1 963 DH_KE0039 49 GOL 2017 2017.GOL 6 6 67 92.8 100 NA NA NA NA
9622 1 963 DH_KE0100 49 GOL 2017 2017.GOL 5 5 62.6 89.8 105 NA NA NA NA
9623 1 963 DH_PE0290 49 GOL 2017 2017.GOL 6 7 70.4 107.6 123 NA NA NA NA
9624 1 963 DH_PE0055 49 GOL 2017 2017.GOL 6 7 70 119 119 NA NA NA NA
9625 1 963 DH_PE0356 49 GOL 2017 2017.GOL 5 6 57 102 104 NA NA NA NA
9626 1 963 DH_KE0171 49 GOL 2017 2017.GOL 7 8 71.4 103.8 145 NA NA NA NA
9627 1 963 DK105 49 GOL 2017 2017.GOL 8 9 98.4 124.4 123 NA NA NA NA
9628 1 963 DH_PE0013 49 GOL 2017 2017.GOL 4 5 52 76.8 62 NA NA NA NA
9629 1 963 DH_LL0018 49 GOL 2017 2017.GOL 6 6 61.8 94.8 102 NA NA NA NA
9630 1 963 DH_PE0346 49 GOL 2017 2017.GOL 6 6 69.2 97.8 107 NA NA NA NA
9631 1 964 DH_KE0402 49 GOL 2017 2017.GOL 8 9 86.8 123.8 159 NA NA NA NA
9632 1 964 EP44 49 GOL 2017 2017.GOL 5 6 55.8 77 78 NA NA NA NA
9634 1 964 DH_PE0446 49 GOL 2017 2017.GOL 7 6 73 91.2 108 NA NA NA NA
9635 1 964 DH_PE0341 49 GOL 2017 2017.GOL 6 6 73.6 89.4 108 NA NA NA NA
9636 1 964 DH_KE0221 49 GOL 2017 2017.GOL 5 6 54.8 81.8 120 NA NA NA NA
9637 1 964 DH_KE0246 49 GOL 2017 2017.GOL 6 6 63 98.2 127 NA NA NA NA
9638 1 964 DH_PE0505 49 GOL 2017 2017.GOL 6 6 63.6 98 95 NA NA NA NA
9639 1 964 DH_PE0257 49 GOL 2017 2017.GOL 5 5 58 83.2 67 NA NA NA NA
9640 1 964 DH_KE0218 49 GOL 2017 2017.GOL 6 6 71.2 103 108 NA NA NA NA
9641 1 965 DH_KE0438 49 GOL 2017 2017.GOL 6 7 57.2 94 119 NA NA NA NA
9642 1 965 DH_KE0424 49 GOL 2017 2017.GOL 6 7 72.8 121.8 147 NA NA NA NA
9643 1 965 F283 49 GOL 2017 2017.GOL 7 7 76.2 110.8 131 NA NA NA NA
9644 1 965 DH_PE0058 49 GOL 2017 2017.GOL 5 5 57.2 74.2 51.25 NA NA NA NA
9645 1 965 DH_KE0430 49 GOL 2017 2017.GOL 6 6 67.8 105.4 96 NA NA NA NA
9646 1 965 DH_KE0521 49 GOL 2017 2017.GOL 5 6 54 78.8 118 NA NA NA NA
9647 1 965 DH_KE0196 49 GOL 2017 2017.GOL 5 5 54.2 82 59 NA NA NA NA
9648 1 965 DH_KE0422 49 GOL 2017 2017.GOL 6 6 74.6 103.8 113 NA NA NA NA
9649 1 965 DH_PE0193 49 GOL 2017 2017.GOL 6 6 61.8 84.8 93 NA NA NA NA
9650 1 965 DH_KE0032 49 GOL 2017 2017.GOL 4 5 45.8 75.8 111 NA NA NA NA
9651 1 966 DH_PE0410 49 GOL 2017 2017.GOL 6 7 77.6 102 138 NA NA NA NA
9652 1 966 DH_PE0132 49 GOL 2017 2017.GOL 6 6 69.6 96 116 NA NA NA NA
9653 1 966 DH_PE0393 49 GOL 2017 2017.GOL 7 8 89.8 125.8 133 NA NA NA NA
9654 1 966 DH_PE0001 49 GOL 2017 2017.GOL 5 6 63.6 100.4 100 NA NA NA NA
9655 1 966 DH_KE0054 49 GOL 2017 2017.GOL 5 6 63.6 106.8 93 NA NA NA NA
9657 1 966 DH_KE0124 49 GOL 2017 2017.GOL 7 8 77 124 155 NA NA NA NA
9658 1 966 DH_PE0167 49 GOL 2017 2017.GOL 5 6 60 102.4 99 NA NA NA NA
9660 1 966 DH_KE0432 49 GOL 2017 2017.GOL 6 7 69 102.4 137 NA NA NA NA
9661 1 967 DH_PE0419 49 GOL 2017 2017.GOL 7 7 90.8 130.6 148 NA NA NA NA
9662 1 967 DH_PE0011 49 GOL 2017 2017.GOL 6 7 81 111 105 NA NA NA NA
9663 1 967 DH_PE0389 49 GOL 2017 2017.GOL 6 7 89.6 119.2 125 NA NA NA NA
9664 1 967 DH_KE0259 49 GOL 2017 2017.GOL 6 6 75.4 112 117 NA NA NA NA
9665 1 967 DH_PE0224 49 GOL 2017 2017.GOL 5 6 77 98.4 72 NA NA NA NA
9666 1 967 DH_KE0492 49 GOL 2017 2017.GOL 8 8 86 136.4 155 NA NA NA NA
9671 1 968 DH_KE0421 49 GOL 2017 2017.GOL 6 6 61.6 120.6 164 NA NA NA NA
9672 1 968 DH_KE0431 49 GOL 2017 2017.GOL 6 7 70.2 111.6 139 NA NA NA NA
9673 1 968 DH_KE0186 49 GOL 2017 2017.GOL 7 8 76.2 111.2 165 NA NA NA NA
9674 1 968 DH_KE0055 49 GOL 2017 2017.GOL 4 4 46.66666667 50 NA NA NA NA NA
9675 1 968 EP1 49 GOL 2017 2017.GOL 5 6 63.8 92.6 123 NA NA NA NA
9676 1 968 DH_KE0346 49 GOL 2017 2017.GOL 6 7 68.2 104.6 143 NA NA NA NA
9677 1 968 DH_KE0188 49 GOL 2017 2017.GOL 5 6 54.6 93.2 143 NA NA NA NA
9678 1 968 DH_PE0005 49 GOL 2017 2017.GOL 6 7 70.8 123 107 NA NA NA NA
9679 1 968 DH_PE0149 49 GOL 2017 2017.GOL 6 7 75.2 110.4 104 NA NA NA NA
9680 1 968 DH_KE0046 49 GOL 2017 2017.GOL 6 6 69.4 99.4 101 NA NA NA NA
9681 1 969 DH_PE0140 49 GOL 2017 2017.GOL 4 5 68.4 85.4 113 NA NA NA NA
9682 1 969 DH_PE0002 49 GOL 2017 2017.GOL 6 7 70.2 105 117 NA NA NA NA
9683 1 969 DH_KE0364 49 GOL 2017 2017.GOL 5 6 58.4 82.8 104 NA NA NA NA
9684 1 969 DH_KE0468 49 GOL 2017 2017.GOL 6 6 62 91.8 82 NA NA NA NA
9685 1 969 DH_PE0084 49 GOL 2017 2017.GOL 5 6 55 81.8 73 NA NA NA NA
9686 1 969 DH_KE0410 49 GOL 2017 2017.GOL 6 6 66.4 113 132 NA NA NA NA
9687 1 969 DH_KE0110 49 GOL 2017 2017.GOL 5 6 48.2 85.2 111 NA NA NA NA
9688 1 969 DH_PE0177 49 GOL 2017 2017.GOL 5 6 58.6 88.4 88 NA NA NA NA
9689 1 969 DH_PE0074 49 GOL 2017 2017.GOL 5 6 54.6 94.2 93 NA NA NA NA
9691 1 970 F2 49 GOL 2017 2017.GOL 6 7 70.8 99 154 NA NA NA NA
9692 1 970 DH_KE0173 49 GOL 2017 2017.GOL 5 6 64.8 84.6 123 NA NA NA NA
9693 1 970 DH_KE0234 49 GOL 2017 2017.GOL 5 6 63.8 102.8 126 NA NA NA NA
9694 1 970 DH_PE0206 49 GOL 2017 2017.GOL 6 6 69 101.2 93 NA NA NA NA
9695 1 970 DH_KE0057 49 GOL 2017 2017.GOL 4 4 39.5 63.5 87.5 NA NA NA NA
9696 1 970 DH_KE0318 49 GOL 2017 2017.GOL 6 6 66.4 100.8 120 NA NA NA NA
9697 1 970 DH_PE0388 49 GOL 2017 2017.GOL 6 7 68.6 105.8 112 NA NA NA NA
9698 1 970 DH_KE0108 49 GOL 2017 2017.GOL 5 6 47 84.6 109 NA NA NA NA
9699 1 970 DH_PE0347 49 GOL 2017 2017.GOL 5 6 55.6 95 115 NA NA NA NA
9700 1 970 DH_KE0004 49 GOL 2017 2017.GOL 6 7 62.4 106 118 NA NA NA NA
9701 2 971 DH_KE0173 49 GOL 2017 2017.GOL 5 6 54.6 89.2 126 NA NA NA NA
9702 2 971 EP44 49 GOL 2017 2017.GOL 5 6 49.8 84.6 82 NA NA NA NA
9703 2 971 DH_KE0424 49 GOL 2017 2017.GOL 6 7 66.6 105 149 NA NA NA NA
9704 2 971 DH_KE0109 49 GOL 2017 2017.GOL 6 7 58.8 104.4 128 NA NA NA NA
9705 2 971 DH_KE0431 49 GOL 2017 2017.GOL 6 7 66.8 109.4 134 NA NA NA NA
9706 2 971 DH_PE0132 49 GOL 2017 2017.GOL 6 7 62.6 97.4 115 NA NA NA NA
9707 2 971 DH_KE0100 49 GOL 2017 2017.GOL 5 6 51 77.2 103 NA NA NA NA
9708 2 971 DH_KE0132 49 GOL 2017 2017.GOL 6 7 62 117 139 NA NA NA NA
9709 2 971 DH_PE0011 49 GOL 2017 2017.GOL 7 8 81.6 117.6 112 NA NA NA NA
9710 2 971 DH_PE0002 49 GOL 2017 2017.GOL 7 8 79.4 123.4 122 NA NA NA NA
9711 2 972 DH_KE0108 49 GOL 2017 2017.GOL 5 6 48.8 95.4 120 NA NA NA NA
9712 2 972 DH_PE0505 49 GOL 2017 2017.GOL 6 6 63 104.6 114 NA NA NA NA
9713 2 972 DH_KE0422 49 GOL 2017 2017.GOL 6 6 74.2 114.4 130 NA NA NA NA
9714 2 972 DH_KE0553 49 GOL 2017 2017.GOL 5 6 53.8 91 84 NA NA NA NA
9715 2 972 DH_PE0005 49 GOL 2017 2017.GOL 7 8 79.8 117.4 122 NA NA NA NA
9716 2 972 DH_PE0167 49 GOL 2017 2017.GOL 6 6 69.6 106.6 93 NA NA NA NA
9717 2 972 DH_PE0013 49 GOL 2017 2017.GOL 5 6 53.2 82.8 77 NA NA NA NA
9720 2 972 DH_PE0177 49 GOL 2017 2017.GOL 6 6 73.8 113.8 106 NA NA NA NA
9721 2 973 DH_KE0004 49 GOL 2017 2017.GOL 7 7 73.2 107.6 117 NA NA NA NA
9722 2 973 DH_KE0218 49 GOL 2017 2017.GOL 6 6 71.2 118.6 104 NA NA NA NA
9723 2 973 DH_KE0032 49 GOL 2017 2017.GOL 5 5 68.8 75.6 92.5 NA NA NA NA
9724 2 973 DH_PE0482 49 GOL 2017 2017.GOL 6 6 50.8 109.4 106 NA NA NA NA
9725 2 973 DH_KE0046 49 GOL 2017 2017.GOL 6 6 65.6 89.4 85 NA NA NA NA
9726 2 973 DH_KE0432 49 GOL 2017 2017.GOL 6 7 73.6 110.4 140 NA NA NA NA
9727 2 973 DH_PE0346 49 GOL 2017 2017.GOL 6 6 65.6 100.8 101 NA NA NA NA
9728 2 973 DH_PE0007 49 GOL 2017 2017.GOL 4 4 42.2 70.4 67 NA NA NA NA
9731 2 974 F2 49 GOL 2017 2017.GOL 5 7 58.6 117 157 NA NA NA NA
9732 2 974 DH_KE0402 49 GOL 2017 2017.GOL 7 8 73 129.2 154 NA NA NA NA
9733 2 974 DH_KE0438 49 GOL 2017 2017.GOL 6 7 66.8 104.4 137 NA NA NA NA
9734 2 974 DH_KE0601 49 GOL 2017 2017.GOL 5 6 49.2 90.6 97 NA NA NA NA
9735 2 974 DH_KE0421 49 GOL 2017 2017.GOL 6 7 67.8 122.6 149 NA NA NA NA
9736 2 974 DH_PE0410 49 GOL 2017 2017.GOL 6 7 73 103.2 154 NA NA NA NA
9737 2 974 DH_KE0039 49 GOL 2017 2017.GOL 5 5 57.2 83.2 105 NA NA NA NA
9738 2 974 DH_PE0426 49 GOL 2017 2017.GOL 5 6 46.4 92.6 109 NA NA NA NA
9739 2 974 DH_PE0419 49 GOL 2017 2017.GOL 6 7 86.2 128 158 NA NA NA NA
9740 2 974 DH_PE0140 49 GOL 2017 2017.GOL 5 6 81 127.4 152 NA NA NA NA
9741 2 975 DH_PE0206 49 GOL 2017 2017.GOL 6 6 81 110.8 101 NA NA NA NA
9742 2 975 DH_PE0446 49 GOL 2017 2017.GOL 7 7 80.4 109.8 132 NA NA NA NA
9743 2 975 DH_PE0058 49 GOL 2017 2017.GOL 5 6 68 99.4 105 NA NA NA NA
9744 2 975 F7 49 GOL 2017 2017.GOL 7 7 79 112.2 113 NA NA NA NA
9745 2 975 DH_KE0055 49 GOL 2017 2017.GOL 3 4 29 41 NA NA NA NA NA
9746 2 975 DH_PE0001 49 GOL 2017 2017.GOL 6 6 65.8 110 106 NA NA NA NA
9747 2 975 DH_PE0055 49 GOL 2017 2017.GOL 6 6 80.4 105.6 107 NA NA NA NA
9748 2 975 DH_KE0371 49 GOL 2017 2017.GOL 7 8 87.2 128.6 169 NA NA NA NA
9749 2 975 DH_KE0259 49 GOL 2017 2017.GOL 5 6 72.4 105.4 126 NA NA NA NA
9750 2 975 DH_KE0468 49 GOL 2017 2017.GOL 6 7 79.4 115 108 NA NA NA NA
9751 2 976 DH_PE0388 49 GOL 2017 2017.GOL 5 6 65.4 111 116 NA NA NA NA
9752 2 976 DH_KE0246 49 GOL 2017 2017.GOL 6 6 76.6 115 122 NA NA NA NA
9753 2 976 DH_KE0196 49 GOL 2017 2017.GOL 4 4 44.4 57.2 40 NA NA NA NA
9754 2 976 DH_LL0144 49 GOL 2017 2017.GOL 6 6 78 110.2 140 NA NA NA NA
9755 2 976 DH_KE0188 49 GOL 2017 2017.GOL 6 6 67.8 91.8 123 NA NA NA NA
9756 2 976 DH_KE0124 49 GOL 2017 2017.GOL 6 7 76.8 113.2 113 NA NA NA NA
9757 2 976 DK105 49 GOL 2017 2017.GOL 6 6 78.6 113 100 NA NA NA NA
9758 2 976 DH_PE0040 49 GOL 2017 2017.GOL 6 6 76.4 118 95 NA NA NA NA
9760 2 976 DH_KE0110 49 GOL 2017 2017.GOL 5 6 61.8 89.2 108 NA NA NA NA
9761 2 977 DH_KE0057 49 GOL 2017 2017.GOL 4 5 35.75 60.5 85 NA NA NA NA
9762 2 977 DH_PE0341 49 GOL 2017 2017.GOL 6 6 72.6 94 101 NA NA NA NA
9763 2 977 DH_KE0430 49 GOL 2017 2017.GOL 5 6 65.4 98 106 NA NA NA NA
9764 2 977 DH_PE0298 49 GOL 2017 2017.GOL 7 7 80.6 111.6 114 NA NA NA NA
9765 2 977 EP1 49 GOL 2017 2017.GOL 6 6 65.2 95.6 129 NA NA NA NA
9766 2 977 DH_KE0054 49 GOL 2017 2017.GOL 5 6 59.6 97.8 92 NA NA NA NA
9767 2 977 DH_PE0356 49 GOL 2017 2017.GOL 6 7 64.6 106.4 129 NA NA NA NA
9768 2 977 DH_KE0452 49 GOL 2017 2017.GOL 5 6 53.6 84.8 108 NA NA NA NA
9769 2 977 DH_PE0224 49 GOL 2017 2017.GOL 5 6 61.6 98 89 NA NA NA NA
9770 2 977 DH_PE0084 49 GOL 2017 2017.GOL 5 6 51.2 83 78 NA NA NA NA
9771 2 978 DH_KE0234 49 GOL 2017 2017.GOL 5 6 63.8 89.8 120 NA NA NA NA
9773 2 978 F283 49 GOL 2017 2017.GOL 6 7 70 116 139 NA NA NA NA
9774 2 978 DH_KE0563 49 GOL 2017 2017.GOL 5 6 64.2 89.6 128 NA NA NA NA
9775 2 978 DH_KE0186 49 GOL 2017 2017.GOL 7 7 78.4 116.4 179 NA NA NA NA
9776 2 978 DH_PE0393 49 GOL 2017 2017.GOL 7 8 88.2 129.4 134 NA NA NA NA
9777 2 978 DH_PE0290 49 GOL 2017 2017.GOL 6 7 75.6 115 137 NA NA NA NA
9778 2 978 DH_PE0126 49 GOL 2017 2017.GOL 6 7 68.4 109.2 135 NA NA NA NA
9779 2 978 DH_PE0389 49 GOL 2017 2017.GOL 7 7 93.8 125.2 128 NA NA NA NA
9780 2 978 DH_KE0364 49 GOL 2017 2017.GOL 5 6 54.2 78.8 106 NA NA NA NA
9781 2 979 DH_PE0347 49 GOL 2017 2017.GOL 5 6 61.2 94.4 117.5 NA NA NA NA
